  37.2750 -116.3540    0.0000   614964600.00000  6732610   602554  1989178   -1   -1   -1       41        3 en      -999.0000 -    4.90  2454388 -999.00       -1 -999.00       -1 -               ISC               804161 08/29/2002       
  37.2830 -116.4120    0.0000   614553300.83000   619956   602360  1989173   -1  221   -1       41        3 ex      -999.0000 F    5.30       -1    4.80       -1    5.20       -1 furnished       PDE-M                 -1 04/02/2000       
  37.2830 -116.4130    0.5440   614553300.08000  3962980   602360  1989173   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644644 07/12/2002       
  37.3040 -116.4268    0.0300   614553300.76000  4874160   602360  1989173  185  171   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1    5.30  1137010 -               CNSS                  -1 07/12/2002       
  37.2830 -116.4120    0.0000   614553300.80000  6732191   602360  1989173   -1   -1   -1       41        3 en      -999.0000 -    5.30  2454221 -999.00       -1    4.80  2454222 -               ISC               804123 08/29/2002       
  37.0860 -116.0550    0.0000   612209220.02000   619030   601434  1989146   -1   28   -1       41        3 ex      -999.0000 F -999.00       -1 -999.00       -1    3.70       -1 furnished       PDE-M                 -1 04/02/2000       
  37.0860 -116.0560    0.3980   612209220.02000  3962979   601434  1989146   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644643 07/12/2002       
  37.0763 -115.9487    6.2400   612209220.16000  4871648   601434  1989146   29   28   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1    3.86  1134752 -               CNSS                  -1 07/12/2002       
  37.0860 -116.0550    0.0000   612209220.00000  6061744   601434  1989146   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               ISC               682640 08/21/2002       
  37.1080 -116.1210    0.0000   611241000.09000   618587   600991  1989135   -1   48   -1       41        3 ex      -999.0000 F    4.40       -1 -999.00       -1    4.40       -1 furnished       PDE-M                 -1 04/02/2000       
  37.1080 -116.1220    0.4040   611241000.09000  3962978   600991  1989135   -1   -1   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1 -999.00       -1 -               DOE_Springer      644642 07/12/2002       
  37.0940 -116.0252    3.4200   611240999.93000  4870535   600991  1989135  119   74   -1       41        3 en      -999.0000 - -999.00       -1 -999.00       -1    4.60  1133780 -               CNSS                  -1 07/12/2002       
  37.1080 -116.1210    0.0000   611241000.00000  6060655   600991  1989135   -1   -1   -1       41        3 en      -999.0000 -    4.40  2080253 -999.00       -1 -999.00       -1 -               ISC               682534 08/21/2002       
  37.1430 -116.0670    0.0000   605455500.09000   615880   598292  1989068   -1  132   -1       41        3 ex      -999.0000 F    5.00       -1 -999.00       -1    4.80       -1 furnished       PDE-M                 -1 04/02/2000       
